id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
35145264,Available North Point Studio   (N7cs) move in now,7518056,Jovee,,Wan Chai,22.25986,114.1899,Private room,217,29,0,,,368,364,0,
35145564,Excellent Studio Available At North Point  (N7cs),7518056,Jovee,,Wan Chai,22.25974,114.19148,Private room,217,29,0,,,368,365,0,
35146024,Convenient Shek Tong Tsui studio available (ST4bs),7518056,Jovee,,Wan Chai,22.25965,114.19189,Entire home/apt,217,29,0,,,368,364,0,
35166540,A805 · A805 · A805 · A805 · A805 · 灣仔服務式公寓 459 呎 (電磁爐+免費無線上網 +清潔服務+微波爐+健身室),145894558,Pinky,,Wan Chai,22.27964,114.177,Entire home/apt,2000,30,1,2019-06-15,0.03,6,0,0,
35166547,居家隔离/香港旺角/油麻地/时尚商务双床房/近庙街，星光大道，海港城，维多利亚/近地铁/带独立洗手间,24687240,Yang,,Yau Tsim Mong,22.31734,114.16864,Private room,867,7,0,,,31,91,0,
35168058,3-bedroom suite at Ho Man Tin MTR,56570136,The Grand Blossom,,Kowloon City,22.30729,114.18356,Entire home/apt,900,1,8,2022-07-10,0.38,43,0,4,
35178316,Comfortable & Convenient Yau Ma Tei Studio (Y10F),7518056,Jovee,,Yau Tsim Mong,22.31388,114.16945,Private room,217,29,0,,,368,365,0,
35179973,Cheap and Comfort Sheung Wan Room (SW18B),7518056,Jovee,,Wan Chai,22.25836,114.19213,Private room,180,29,0,,,368,365,0,
35180310,Convenient Sheung Wan Room - SW18d,7518056,Jovee,,Wan Chai,22.25775,114.19224,Private room,180,29,0,,,368,364,0,
35181958,Comfort and Convenient Prince Edward Room (PE1B),7518056,Jovee,,Kowloon City,22.31741,114.18065,Private room,180,29,0,,,368,365,0,
35188496,位於尖沙咀地鐵站A1 出口，地理位置優越，舒適整潔，附獨立浴室,261294927,Wendy,,Yau Tsim Mong,22.30989,114.17047,Private room,1200,1,0,,,1,0,0,
35205023,independent portal apartment in wan chai,3014654,Kenny,,Wan Chai,22.277,114.17612,Private room,520,28,0,,,1,365,0,
35209719,Kowloon best value studio 4pax  7 min Olympic MTR,22838254,Sam,,Yau Tsim Mong,22.32201,114.16084,Entire home/apt,1200,3,7,2020-02-08,0.18,1,105,0,
35213826,Sheung Wan Room (Sw10b),97240131,Jov,,Central & Western,22.28658,114.14954,Private room,180,29,0,,,337,364,0,
35214832,Comfort Kennedy Town Room (K3A),7518056,Jovee,,Wan Chai,22.25797,114.19159,Private room,180,29,0,,,368,365,0,
35215023,Excellent Kennedy Town Room (K3C),7518056,Jovee,,Wan Chai,22.25955,114.1917,Private room,180,29,0,,,368,365,0,
35215567,Economy North Point Room (N3B),7518056,Jovee,,Wan Chai,22.25792,114.19184,Private room,180,29,0,,,368,365,0,
35217160,Cheap and Comfort North Point Room (N3H),7518056,Jovee,,Wan Chai,22.25815,114.19181,Private room,180,29,0,,,368,365,0,
35217762,Good and Convenient Prince Edward Room (PE1C),7518056,Jovee,,Kowloon City,22.3194,114.17865,Private room,180,29,0,,,368,365,0,
35217971,Excellent Prince Edward Room (PE1D),7518056,Jovee,,Kowloon City,22.31913,114.17862,Private room,180,29,0,,,368,365,0,
35241305,"3PLS family room-Tsim Sha Tsui,1double+1single bed",43005291,Jack,,Yau Tsim Mong,22.30757,114.16687,Private room,350,30,0,,,6,186,0,
35241747,Yaumatei studio  (y10d)  --- 2,7518056,Jovee,,Kowloon City,22.31791,114.18046,Entire home/apt,217,29,0,,,368,364,0,
35247243,Central Room Available  ( ML9a ),7518056,Jovee,,Wan Chai,22.25776,114.19073,Private room,180,29,0,,,368,364,0,
35247458,Comfort and Good Prince Edward Room (PE1E),7518056,Jovee,,Sham Shui Po,22.32767,114.16921,Private room,180,29,0,,,368,365,0,
35248307,Comfort Room in Tai Kok Tsui (TK3A),7518056,Jovee,,Yau Tsim Mong,22.32103,114.16078,Private room,180,29,0,,,368,364,0,
35248477,Excellent & Economy Studio in Tai Kok Tsui (TK3e),7518056,Jovee,,Yau Tsim Mong,22.31964,114.16103,Private room,217,29,0,,,368,365,0,
35248495,Good and Affordable Tai Kok Tsui Room (TK3C),7518056,Jovee,,Yau Tsim Mong,22.31948,114.16249,Private room,180,29,0,,,368,365,0,
35248929,Economy Tai Kok Tsui Room (TK4B),7518056,Jovee,,Yau Tsim Mong,22.32465,114.16028,Private room,180,29,0,,,368,364,0,
35249356,Economy Tai Kok Tsui Bedspace (TK4D),7518056,Jovee,,Yau Tsim Mong,22.32466,114.16155,Shared room,180,29,0,,,368,364,0,
35250040,Tai Kok Tsui Economy Room with Bunkbed -  (TK6A),7518056,Jovee,,Yau Tsim Mong,22.32075,114.16188,Private room,180,29,0,,,368,365,0,
35250847,Convenient and Economy Tai Kok Tsui (TK6D),7518056,Jovee,,Yau Tsim Mong,22.32028,114.16055,Private room,180,29,0,,,368,365,0,
35266458,佐敦地鐵站2分鐘-Loft 風格 4 張單人床 獨立洗手間,50172398,Gloria,,Yau Tsim Mong,22.31169,114.17713,Private room,714,1,2,2022-03-10,0.07,44,320,1,
35275292,Fortress Hill Convenient Room Available ( F1a),7518056,Jovee,,Wan Chai,22.25767,114.19048,Private room,180,29,0,,,368,364,0,
35275405,Very Convenient Room At Fortress Hill ( F1c ),7518056,Jovee,,Wan Chai,22.25924,114.19218,Private room,180,29,0,,,368,364,0,
35275556,Fortress Hill Room available ( F1b),7518056,Jovee,,Wan Chai,22.25979,114.19199,Private room,180,29,0,,,368,364,0,
35276113,Wanchai Room Avaialable  (MH2A),7518056,Jovee,,Wan Chai,22.25984,114.19056,Private room,180,29,0,,,368,364,0,
35291265,Super comfortable house with balcony and rooftop,24615995,Crystal,,Yuen Long,22.4413,114.06753,Entire home/apt,358,30,1,2021-09-03,0.08,1,0,0,
35294323,Newly Redecorated Flat Near East Railway Station,49929481,Mandy,,Sha Tin,22.37466,114.18045,Private room,260,2,21,2022-08-12,0.53,5,15,2,
35320019,Convenient  Room  in North Point  ( N3d ),7518056,Jovee,,Wan Chai,22.25842,114.19217,Private room,180,29,0,,,368,364,0,
35320246,Afordable Room  in Causeway Bay 4/walk up ( C2b),7518056,Jovee,,Wan Chai,22.25989,114.19138,Private room,180,29,0,,,368,364,0,
35320356,Causeway Bay Room Avaialable 4/walk up  (C2e),7518056,Jovee,,Wan Chai,22.25944,114.19223,Private room,180,29,0,,,368,364,0,
35322959,Shueng Wan Convenient Room 4/walk up ( SW4C ),7518056,Jovee,,Wan Chai,22.25783,114.1901,Private room,180,29,0,,,368,364,0,
35323223,North point Convenient Room Available  (  N2c ),7518056,Jovee,,Wan Chai,22.25847,114.19195,Private room,180,29,0,,,368,364,0,
35332164,"130 sq.ft ECONOMICAL STUDIO APARTMENT, FOO MING ST",156409670,Tia,,Wan Chai,22.27737,114.18393,Entire home/apt,410,28,0,,,101,364,0,
35333347,Cozy Apt TTA3 Downtown Sleeps 6ppl MTR downstairs!,21591327,Maria,,Yau Tsim Mong,22.30335,114.17089,Entire home/apt,542,1,9,2019-12-09,0.24,3,289,0,
35333680,Comfort and Convenient Tsim Sha Tsui Room (T7d),7518056,Jovee,,Yau Tsim Mong,22.30155,114.17627,Private room,180,29,0,,,368,365,0,
35334265,Good and Comfort Tsim Sha Tsui studio (T7Cs),7518056,Jovee,,Kowloon City,22.31943,114.1793,Private room,178,29,0,,,368,349,0,
35334701,Economy Tsim Sha Tsui Room Available  (T7e),7518056,Jovee,,Kowloon City,22.3181,114.17858,Private room,180,29,0,,,368,365,0,
35335181,Room with bathroom  Tsim Sha Tsui Room (T7c),7518056,Jovee,,Kowloon City,22.31783,114.17859,Private room,179,30,0,,,368,344,0,
35356836,Tak kok tsui Room Available ( TK3d ),7518056,Jovee,,Kowloon City,22.31933,114.1808,Private room,180,29,0,,,368,364,0,
35356993,Wanchai Room Available  ( MH2c ),7518056,Jovee,,Wan Chai,22.25954,114.1919,Private room,180,29,0,,,368,364,0,
35357067,Taik Kok Tsui Room Available  ( TK3b ),7518056,Jovee,,Kowloon City,22.31953,114.17935,Private room,180,29,0,,,368,364,0,
35358609,Causeway Bay Big Room Available ( C22d),7518056,Jovee,,Wan Chai,22.25765,114.19165,Private room,180,29,0,,,368,364,0,
35358760,Convenient Big Room Available causeway  bay (C22c),7518056,Jovee,,Wan Chai,22.25983,114.19203,Private room,310,29,0,,,368,364,0,
35361148,"130 SQ FT-HIGH STREET STUDIO, SAI YING PUN",156409670,Tia,,Central & Western,22.28434,114.14136,Entire home/apt,415,25,0,,,101,364,0,
35365886,Full Oceanview Spacious Studio,21961091,Sue,,Central & Western,22.2883,114.14026,Entire home/apt,5020,5,0,,,1,365,0,
35366128,Convenient and Comfort Yau Ma Tei Room (Y13C),7518056,Jovee,,Kowloon City,22.3183,114.17858,Private room,180,29,0,,,368,365,0,
35366366,Good and Convenient Yau Ma Tei Room (Y13E),7518056,Jovee,,Yau Tsim Mong,22.3139,114.17117,Private room,180,29,0,,,368,365,0,
35366666,Comfort and Good Tsim Sha Tsui Room (T6d),7518056,Jovee,,Yau Tsim Mong,22.30074,114.17479,Private room,180,29,0,,,368,365,0,
35367339,Convenient Quarry Bay Studio (Q1A),7518056,Jovee,,Wan Chai,22.25951,114.19196,Private room,180,29,0,,,368,365,0,
35367638,Comfort Room At Quarry Bay  (Q1g),7518056,Jovee,,Wan Chai,22.25924,114.18987,Private room,180,29,0,,,368,365,0,
35367934,Excellent Quarry Bay Studio (Q1D),7518056,Jovee,,Wan Chai,22.25964,114.19143,Private room,217,29,0,,,368,365,0,
35368419,Comfort and Good Quarry Bay Studio (Q1E),7518056,Jovee,,Wan Chai,22.25942,114.19031,Private room,217,29,1,2020-08-07,0.04,368,365,0,
35369439,Convenient Room in North Point ( N2A ),7518056,Jovee,,Wan Chai,22.25804,114.19008,Private room,180,29,0,,,368,364,0,
35370072,(A4) Private Room-TST/Jordan area (2 min MTR),266270788,Scylla,,Yau Tsim Mong,22.30411,114.17157,Private room,561,1,0,,,6,0,0,
35388208,North POint Room Available (N3d),7518056,Jovee,,Wan Chai,22.25767,114.19051,Private room,180,29,0,,,368,364,0,
35389798,Kennedy Town Room Available ( K1c ),7518056,Jovee,,Wan Chai,22.25962,114.19059,Private room,180,29,0,,,368,364,0,
35391005,Fortress Hill Room Available ( F1b),7518056,Jovee,,Wan Chai,22.25816,114.18999,Private room,180,29,0,,,368,364,0,
35400175,Boutique Apartment - work & relax,90565288,Chris,,Wan Chai,22.27619,114.17017,Entire home/apt,590,10,21,2022-05-22,0.53,1,4,4,
35402756,Comfort North Point Room (N2B),7518056,Jovee,,Wan Chai,22.25783,114.19153,Private room,180,29,0,,,368,365,0,
35402974,onvenient Room Available  ( K1b),7518056,Jovee,,Wan Chai,22.25973,114.19086,Private room,180,29,0,,,368,364,0,
35403093,Convenient North Point Room (N2D),7518056,Jovee,,Wan Chai,22.25933,114.19189,Private room,180,29,0,,,368,364,0,
35403357,Fortress Hill Affordable Room  (  F1e ),7518056,Jovee,,Wan Chai,22.25795,114.19209,Private room,180,29,0,,,368,364,0,
35403868,Sham Shui Po Room Available  ( SP4d),7518056,Jovee,,Kowloon City,22.31746,114.18069,Private room,180,29,0,,,368,364,0,
35404480,Prince Edward Room Available ( PE1a ),7518056,Jovee,,Kowloon City,22.31902,114.17849,Private room,180,29,0,,,368,364,0,
35405215,Comfortable Sheung Wan Room (SW10D),7518056,Jovee,,Wan Chai,22.25765,114.19195,Private room,180,29,0,,,368,365,0,
35406068,Super Convenient Causeway Bay Studio Room (C27d),7518056,Jovee,,Wan Chai,22.28091,114.18275,Private room,217,29,0,,,368,365,0,
35406533,Comfortable and Marvelous Causeway Bay Room (C27B),7518056,Jovee,,Wan Chai,22.25772,114.19197,Private room,180,29,0,,,368,365,0,
35407058,Comfort Causeway Bay Room (C27C),7518056,Jovee,,Wan Chai,22.25791,114.19206,Private room,180,29,0,,,368,365,0,
35414222,(B4) Ensuited Room-(TST/Jordan)  2 mins to MTR,266270788,Scylla,,Yau Tsim Mong,22.30473,114.1721,Private room,561,1,0,,,6,0,0,
35426983,Available North Point Studio (N7cs),97240131,Jov,,Eastern,22.29275,114.20099,Private room,217,29,0,,,337,364,0,
35431470,Quarry Bay Studio Convenient Room ( Q1ds),7518056,Jovee,,Wan Chai,22.25992,114.19197,Private room,217,29,0,,,368,364,0,
35432417,Studio Available  in Tsim Sha Tsui 2/walkup (T6es),7518056,Jovee,,Kowloon City,22.31941,114.17924,Private room,217,29,0,,,368,364,0,
35432644,Yau Ma Tei convenient  Room Available ( Y8g),7518056,Jovee,,Kowloon City,22.3191,114.18067,Private room,180,29,0,,,368,364,0,
35438022,BigGroup 8-13pax (4BR+4T/B) 整套公寓 4套房 8-13人,266270788,Scylla,,Yau Tsim Mong,22.30446,114.17304,Entire home/apt,2039,1,58,2022-08-28,1.51,6,38,7,
35442061,(D4) Ensuited Room for 2pax; 2 Mins walk from MTR,266270788,Scylla,,Yau Tsim Mong,22.30429,114.17242,Private room,561,1,0,,,6,0,0,
35445773,Room Available YMT (No.21 Waterloo Street) Y8a,7518056,Jovee,,Kowloon City,22.31973,114.17886,Private room,180,29,0,,,368,364,0,
35446461,Convenient Sheung Wan Room (SW4D),7518056,Jovee,,Wan Chai,22.25993,114.19198,Private room,180,29,0,,,368,365,0,
35447300,Economy Tsim Sha Tsui Room (T4A),7518056,Jovee,,Yau Tsim Mong,22.2956,114.17384,Private room,180,29,0,,,368,365,0,
35447817,Economy and Convenient Tsim Sha Tsui Room (T4B),7518056,Jovee,,Yau Tsim Mong,22.29741,114.17376,Private room,160,29,0,,,368,365,0,
35448212,Economy and Good Tsim Sha Tsui Room (T4D),7518056,Jovee,,Yau Tsim Mong,22.29704,114.17284,Private room,180,29,0,,,368,365,0,
35448566,Comfort and Cheap Tsim Sha Tsui Room (T4E),7518056,Jovee,,Yau Tsim Mong,22.29667,114.17169,Private room,180,29,0,,,368,365,0,
35500447,Causeway Bay Room (C24A),97240131,Jov,,Wan Chai,22.27998,114.18152,Private room,265,29,0,,,337,364,0,
35507075,Cozy studio in Hunghom with utensils 位於紅磡的舒適的公寓,71269725,Megan,,Kowloon City,22.31381,114.18733,Entire home/apt,4500,1,11,2021-09-05,0.29,1,75,0,
35511512,Studio Causeway Bay  Available with Lift (C27d),7518056,Jovee,,Wan Chai,22.25759,114.19133,Private room,217,29,0,,,368,365,0,
35525526,合租（女）,267280559,瑞芳,,Sha Tin,22.38271,114.20794,Shared room,230,15,0,,,1,363,0,
35530420,"T2A兩寢室,2小陽台,廟街夜市,佐敦站A出口4分鐘,廚房,即熱熱水器,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30666,114.17089,Entire home/apt,957,1,19,2022-09-08,0.59,27,299,9,
35540244,"T2B兩個寢室,2小陽台,廟街夜市,佐敦站A出口4分鐘,廚房,即熱熱水器,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30871,114.16933,Entire home/apt,957,1,18,2022-08-29,0.56,27,306,6,
35551128,Fortress Hill Room Available ( F1e),7518056,Jovee,,Wan Chai,22.25761,114.19074,Private room,180,29,0,,,368,364,0,
35551428,Affordable room in Fortress Hill ( F1a),7518056,Jovee,,Wan Chai,22.25813,114.19205,Private room,180,29,0,,,368,364,0,
35552914,Convenient Room In fortress Hill ( F1b),7518056,Jovee,,Wan Chai,22.25807,114.19001,Private room,180,29,0,,,368,364,0,
35553421,Affordable Room  Fortress Hill (F1c),7518056,Jovee,,Wan Chai,22.25995,114.19152,Private room,180,29,0,,,368,364,0,
35553965,180 SQ FT STUDIO APARTMENT AT QUEENS ROAD HK,138649185,Fiona,,Wan Chai,22.2576,114.19048,Entire home/apt,550,30,0,,,157,364,0,
35559906,"STUDIO WITH 180 SQ FT AREA, QUEENS ROAD HK",156409670,Tia,,Central & Western,22.28001,114.15642,Entire home/apt,520,27,0,,,101,364,0,
35560418,Sheung Wan Room Available 2/walk up ( MH2c),7518056,Jovee,,Wan Chai,22.25757,114.19214,Private room,180,29,0,,,368,364,0,
35560686,Mid Level Central Room Availble 2/walkup (ML9a),7518056,Jovee,,Wan Chai,22.25781,114.1901,Private room,180,29,0,,,368,364,0,
35561051,"Room in Central, 2/walkup near MTR St. - (ML9d)",7518056,Jovee,,Wan Chai,22.25931,114.19223,Private room,180,30,0,,,368,364,0,
35562213,旺角彌敦道零距離地鐵站（拉斯維加斯）Las Vegas Homestay 旅遊住宿，party，慶祝,247070196,Las Vegas,,Yau Tsim Mong,22.31365,114.17149,Entire home/apt,1600,1,8,2020-01-28,0.21,4,227,0,
35562721,Economy Tai Kok Tsui Room in Tai Kok Tsui (TK2B),7518056,Jovee,,Kowloon City,22.31801,114.18048,Private room,180,29,0,,,368,365,0,
35563119,Convenient Flat in Tai Kok Tsui (TK2C),7518056,Jovee,,Kowloon City,22.31941,114.18057,Private room,180,29,0,,,368,365,0,
35563227,Convenient room in North point ( N2b ),7518056,Jovee,,Wan Chai,22.25965,114.19152,Private room,180,29,0,,,368,364,0,
35563348,Economy Tai Kok Tsui Room (TK2D),7518056,Jovee,,Kowloon City,22.31834,114.1808,Private room,180,29,0,,,368,365,0,
35563487,North Point Room Available ( N2c),7518056,Jovee,,Wan Chai,22.25904,114.19016,Private room,180,29,0,,,368,364,0,
35563979,North Point Room Available (N2d),7518056,Jovee,,Wan Chai,22.25789,114.19069,Private room,180,29,0,,,368,364,0,
35572357,"T1C兩個寢室,2小陽台,廟街夜市,佐敦站A出口4分鐘,廚房,即熱熱水器,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30697,114.16914,Entire home/apt,1014,1,40,2022-08-31,1.02,27,332,19,
35584727,Sheung Wan Available Room 4/walkup ( SW4d),7518056,Jovee,,Wan Chai,22.25928,114.19225,Private room,180,29,0,,,368,364,0,
35584818,Affordable Room In Sheung Wan 4/walk up (SW4c),7518056,Jovee,,Wan Chai,22.25802,114.19001,Private room,180,29,0,,,368,364,0,
35584915,Convenient Room in Sheung Wan  4/walk up ( SW4a),7518056,Jovee,,Wan Chai,22.25958,114.19003,Private room,180,29,0,,,368,364,0,
35594120,Quarry Bay  Studio Room Available ( Q1ds),7518056,Jovee,,Wan Chai,22.25781,114.1908,Private room,180,29,0,,,368,364,0,
35594181,"200sq.ft. STUDIO SPACE @ MERCER STRT, HK",138649185,Fiona,,Wan Chai,22.25775,114.19202,Entire home/apt,525,30,0,,,157,364,0,
35594390,Quarry Bay Room Available ( Q1f ),7518056,Jovee,,Wan Chai,22.25974,114.19002,Private room,190,29,0,,,368,364,0,
35608226,"T037兩個寢室,廟街夜市,市中心,油麻地A2出口2分鐘,交通方便,廚房,即熱熱水器,自助入住",46132766,Jordan,,Yau Tsim Mong,22.31464,114.16831,Entire home/apt,714,1,16,2022-08-02,0.42,27,316,5,
35617477,Convenient Causeway Bay room with Lift (C27D),7518056,Jovee,,Wan Chai,22.25788,114.19036,Private room,217,29,0,,,368,364,0,
35617545,Causeway Bay Room Available (C27c ),7518056,Jovee,,Wan Chai,22.25905,114.19009,Private room,180,29,0,,,368,364,0,
35617649,Comfortable Causeway Bay Room available ( C27b),7518056,Jovee,,Wan Chai,22.25966,114.19219,Private room,180,29,0,,,368,364,0,
35617716,Studio Convenient Room Available ( C27d),7518056,Jovee,,Wan Chai,22.25984,114.19192,Private room,217,29,0,,,368,364,0,
35622884,Tsim Sha Shui Room Available (T4e),7518056,Jovee,,Kowloon City,22.31835,114.1785,Private room,180,29,0,,,368,364,0,
35623040,Affordable Room Available Tsim  Sha Tsui ( T4b),7518056,Jovee,,Kowloon City,22.31748,114.17884,Private room,160,29,0,,,368,364,0,
35623168,Tsim Sha Tsui  Room Available  ( T4A),7518056,Jovee,,Kowloon City,22.31758,114.18068,Private room,180,29,0,,,368,364,0,
35623410,Tsim Sha Tsui Room Available ( T4d),7518056,Jovee,,Wan Chai,22.25953,114.19169,Private room,180,29,0,,,368,364,0,
35627950,Wanchai room Available 2/walkup (MH2c),7518056,Jovee,,Wan Chai,22.25974,114.19163,Private room,180,29,0,,,368,364,0,
35628213,Wanchai Room Availablewith LIFT   (MH2b),7518056,Jovee,,Wan Chai,22.25974,114.19014,Private room,180,29,0,,,368,364,0,
35628504,Wanchai Room Available 2/walkup (MH2A),7518056,Jovee,,Wan Chai,22.2578,114.19163,Private room,180,29,0,,,368,364,0,
35639377,銅鑼灣CWB/MTR 4-7人·2房2廳 2衛2廚·旅遊·購物·合家度假首選,244912449,Shun Yi,,Wan Chai,22.25821,114.19033,Entire home/apt,1271,1,2,2021-01-17,0.09,9,256,0,
35644269,"1503-彌敦道328號,廟街夜市,市中心,佐敦站B1出口2分鐘,洗衣乾衣機,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30575,114.17116,Private room,423,1,8,2021-08-15,0.20,27,0,0,
35655646,A Greek Taverna in the Heart of Hong Kong,88900298,Annette,,Islands,22.20051,114.13578,Entire home/apt,650,5,3,2020-02-24,0.08,1,0,0,
35662706,Central room Available 2/walk up (ML9a),7518056,Jovee,,Wan Chai,22.25985,114.19056,Private room,180,29,0,,,368,364,0,
35663065,Convenient Room in Central 2/walkup (ML9b),7518056,Jovee,,Wan Chai,22.25975,114.19144,Private room,180,29,0,,,368,364,0,
35665354,香港Hong Kong 長洲Cheung Chau Rm：5D2海景房,109310747,Brenda,,Islands,22.21223,114.02784,Entire home/apt,591,1,30,2022-08-24,0.88,35,68,16,
35666220,Convenient Room In Central 3/walkup ( ML3h),7518056,Jovee,,Wan Chai,22.25952,114.19226,Private room,180,29,0,,,368,364,0,
35666394,Central Room Available 3/walkup ( ML3e),7518056,Jovee,,Wan Chai,22.25993,114.19004,Private room,180,29,0,,,368,364,0,
35666557,Convenient Central Room Available 3/walk up ( ML3g,7518056,Jovee,,Wan Chai,22.25952,114.19215,Private room,180,29,0,,,368,364,0,
35666733,Central Room for 2 ppl 3/walkup ( ML3a),7518056,Jovee,,Wan Chai,22.25929,114.19217,Private room,180,29,0,,,368,364,0,
35666750,Convenient Causeway Bay Studio (C25A),7518056,Jovee,,Wan Chai,22.2784,114.18437,Private room,217,29,0,,,368,364,0,
35667101,Room Available in central for 2ppl 3/walkup (ML3f),7518056,Jovee,,Wan Chai,22.25757,114.19027,Private room,180,29,0,,,368,364,0,
35667253,Very Cozy  Room And Affordable in CENTRAL ( ML3d),7518056,Jovee,,Wan Chai,22.25788,114.19172,Private room,180,29,0,,,368,364,0,
35667951,Nice and Comfort Room in Causeway Bay (C12D),7518056,Jovee,,Wan Chai,22.27956,114.18252,Private room,180,29,0,,,368,352,0,
